,rt,PE
1153,0.981223368239,UU
1154,1.06360899783,UU
1155,1.20592213902,UU
1156,1.07112702878,UU
1157,0.891390608038,UU
1158,1.71240347074,UU
1159,0.945709781908,UU
1160,0.8179104118,UU
1161,0.690139071968,UU
1162,0.881822636714,UU
1163,0.600711919827,UU
1164,0.86905337088,UU
1165,1.43766251106,UU
1166,1.03515463738,UU
1167,0.651831028581,UU
1168,0.658131201854,UU
1169,1.08626636975,UU
1170,0.594322000497,UU
1171,0.562330850197,UU
1172,0.760431872785,UU
1173,1.20765369136,UU
1174,1.11820834412,UU
1175,1.62296131994,UU
1176,1.66126665865,UU
1177,0.61350134779,UU
1178,1.80822177161,UU
1179,1.01600307448,UU
1180,1.07980637472,UU
1181,1.10542555491,UU
1182,0.837094676681,UU
1183,1.22681263064,UU
1184,0.760427201072,UU
1185,0.754049575722,UU
1186,0.785985403108,UU
1187,0.926537073363,UU
1188,0.766817120402,UU
1189,1.03509144632,UU
1190,0.849891481036,UU
1191,0.901026817849,UU
1192,0.798803844872,UU
1193,0.851738582546,UU
1194,0.699731832489,UU
1195,1.6120222265,UU
1196,1.52845561762,UU
1197,0.912468304254,UU
1198,1.14834100889,UU
1199,2.41802792635,UU
1200,1.12547603062,UU
1201,1.99991221534,UU
1202,1.65771472824,UU
1203,0.676829984668,UU
1204,0.882200152836,UU
1205,0.996199363068,UU
1206,0.76047911113,UU
1207,1.01142736837,UU
1208,1.06466583964,UU
1209,0.699645510905,UU
1210,0.752940456982,UU
1211,0.77574954568,UU
1212,0.790942729727,UU
1213,0.669237489262,UU
1214,0.486760975681,UU
1215,0.562854476294,UU
1216,1.64248496725,UU
1217,0.95061688477,UU
1218,2.77312880187,UU
1219,2.13176540878,UU
1220,0.886792805536,UU
1221,2.47132837104,UU
1222,1.67906657745,UU
1223,1.41494446691,UU
1224,1.07544430004,UU
1225,0.745279955803,UU
1226,1.94315892368,UU
1227,0.641525644747,UU
1228,0.764175559201,UU
1229,0.94343787313,UU
1230,0.99045092713,UU
1231,2.82970526641,UU
1232,1.93373308222,UU
1233,0.77359885981,UU
1234,2.47134252723,UU
1235,1.42440769522,UU
1236,1.32068859315,UU
1237,0.660405277062,UU
1238,0.896253492993,UU
1239,1.40551136588,UU
1240,0.801882554842,UU
1241,3.20700172179,UU
1242,1.4622602455,UU
1243,1.11188646163,UU
1244,1.92294592058,UU
1245,1.89494369687,UU
1246,0.944073856014,UU
1247,1.06290510592,UU
1248,1.27265417974,UU
1249,1.30761410775,UU
1250,2.4193609148,UU
1251,1.62929700197,UU
1252,1.06990936175,UU
1253,1.37757002104,UU
1254,0.699326913349,UU
1255,0.881124620317,UU
1256,0.629427776786,UU
1257,0.489611475033,UU
1258,0.650473910693,UU
1259,1.10490427069,UU
1260,0.776245912615,UU
1261,0.552517388205,UU
1262,0.566507063992,UU
1263,0.643363635776,UU
1264,0.797275901485,UU
1265,0.531537987123,UU
1266,0.650529341993,UU
1267,0.678362580968,UU
1268,1.25167612407,UU
1269,0.78622563058,UU
1270,1.76110005054,UU
1271,0.806012527373,UU
1272,0.945328269292,UU
1273,2.0198182918,UU
1274,0.80606536288,UU
1275,0.766244237867,UU
1276,1.37309600747,UU
1277,1.50240860989,UU
1278,1.40294768519,UU
1279,0.955288144937,UU
1280,1.11444706495,UU
1281,1.34325275281,UU
1282,1.21398264852,UU
1283,0.736397537406,UU
1284,0.636920532335,UU
1285,1.81088755992,UU
1286,0.796088641133,UU
1287,0.796090172597,UU
1288,0.925500405837,UU
1289,1.95013132303,UU
1290,2.13912852046,UU
1291,1.05474677244,UU
1292,1.09455258281,UU
1293,1.12391203832,UU
1294,2.14033393945,UU
1295,0.950426153441,UU
1296,1.85940434556,UU
1297,1.19004039252,UU
1298,1.23963808917,UU
1299,1.19006646862,UU
1300,0.85948734387,UU
1301,0.719054188047,UU
1302,0.776885254349,UU
1303,1.40478789001,UU
1304,0.933892951886,UU
1305,0.6033812434,UU
1306,0.611680439301,UU
1307,0.719040831995,UU
1308,1.55352914577,UU
1309,2.90048024546,UU
1310,1.10741826892,UU
1311,0.578586052087,UU
1312,0.760406113002,UU
1313,0.562037904475,UU
1314,1.89245739261,UU
1315,0.958712629295,UU
1316,0.52902174556,UU
1317,1.39661748461,UU
1318,0.702553104616,UU
1319,1.11934394332,UU
1320,2.07324509567,UU
1321,1.45864839219,UU
1322,1.03672827347,UU
1323,1.04586197986,UU
1324,1.01837613898,UU
1325,1.37606343397,UU
1326,1.74301398896,UU
1327,1.16508025264,UU
1328,0.807429317385,UU
1329,0.697293917971,UU
1330,1.74297692322,UU
1331,0.944974308142,UU
1332,2.02729203997,UU
1333,0.825792748105,UU
1334,1.07337676733,UU
1335,1.06430766124,UU
1336,0.954178262952,UU
1337,1.12843458284,UU
1338,0.495483979831,UU
1339,0.917447871439,UU
1340,0.596383300787,UU
1341,0.935776001446,UU
1342,1.16515932624,UU
1343,2.04566817895,UU
1344,1.22934661205,UU
1345,0.779909940824,UU
1346,2.03659801384,UU
1347,1.88056603986,UU
1348,1.59623962689,UU
1349,0.73403595872,UU
1350,1.29108094106,UU
1351,1.94924004564,UU
1352,1.06317337305,UU
1353,1.09702643917,UU
1354,1.23202762354,UU
1355,0.649847557782,UU
1356,0.87765673932,UU
1357,1.1392202758,UU
1358,1.39228685731,UU
1359,0.810156471841,UU
1360,1.24890009275,UU
1361,0.767946399826,UU
1362,0.692016716609,UU
1363,0.92828161522,UU
1364,0.557027871136,UU
1365,0.810164914246,UU
1366,1.68762325707,UU
1367,2.39639749631,UU
1368,0.91981615691,UU
1369,2.22761110975,UU
1370,1.47667615409,UU
1371,1.51886576951,UU
1372,1.05484461674,UU
1373,1.30794691611,UU
1374,1.15609891445,UU
1375,0.658268855826,UU
1376,0.675187433547,UU
1377,0.717374126598,UU
1378,0.776438808887,UU
1379,0.810167836615,UU
1380,1.03795493802,UU
1381,0.531717868495,UU
1382,0.683522359301,UU
1383,0.826969194805,UU
1384,1.7213815085,UU
1385,0.9620375937,UU
1386,0.782637179239,UU
1387,1.02625542283,UU
1388,0.643516997384,UU
1389,0.834803734265,UU
1390,0.652236684585,UU
1391,2.06065069256,UU
1392,1.478197938,UU
1393,1.46067090165,UU
1394,0.81742324728,UU
1395,0.626164281168,UU
1396,1.77374685236,UU
1397,0.547897551956,UU
1398,0.565285399869,UU
1399,1.54770248739,UU
1400,1.19127870678,UU
1401,0.634837795282,UU
1402,1.38255540603,UU
1403,1.38252964278,UU
1404,2.63445368873,UU
1405,0.539224037843,UU
1406,1.05220570177,UU
1407,0.773958311726,UU
1408,1.00874611962,UU
1409,0.843533459093,UU
1410,1.71291280581,UU
1411,0.756549719383,UU
1412,1.95633263895,UU
1413,1.06954336155,UU
1414,0.704396882447,UU
1415,0.94785050894,UU
1416,1.52165317052,UU
1417,0.765332978224,UU
1418,0.765299519465,UU
1419,0.965218616185,UU
1420,0.643553802017,UU
1421,0.713147017118,UU
